image,low_conf_count,min_confidence
test_121_6d1754c2-69fe-4259-8143-1e4157ed1b2e_flux_1756081629.png,3,0.25748491287231445
test_122_576358ca-8753-41c6-8c3d-7a935ceaaae1_flux_1756080752.png,11,0.25402534008026123
test_123_68773c37-81e6-464d-9125-74cb7968dc43_flux_1756082296.png,1,0.472015380859375
test_125_ca9888f5-f4ac-49f1-bb12-5fe87702fe57_flux_1756081287.png,1,0.41613999009132385
test_127_0c0d297e-075b-4e3a-ab04-610291993f94_flux_1756081796.png,1,0.3153367042541504
test_129_53706bde-8a15-46fa-972b-a14698e2540f_flux_1756080814.png,1,0.25806787610054016
test_130_967548f6-bc72-48c8-88bf-3ff40b089d36_flux_1756080962.png,2,0.2691243886947632
test_131_ae30a47b-96f0-4d17-ba92-c6b45b563c99_flux_1756082410.png,2,0.25303277373313904
test_136_9e042884-2380-4cf4-a1cb-90ffb3300b8c_flux_1756080891.png,1,0.2858221232891083
test_140_07fbd8c0-bc84-4f1f-865d-2f1def35de3c_flux_1756081279.png,1,0.4131811559200287
test_142_166e2fc5-5e2f-4520-bde0-01d6bff6665b_flux_1756082289.png,1,0.3499583899974823
test_143_b4518f6b-fd24-42c5-8edb-984a9ae1a75f_flux_1756081838.png,2,0.2693796455860138
test_147_6172c0a4-bf4a-47e5-8a31-9a97b332d1ce_flux_1756080998.png,1,0.4602188467979431
test_148_ee5f309e-124c-4642-8fe3-ee653cc8e8ad_flux_1756080936.png,1,0.3234987258911133
test_149_1e265db6-4462-495e-9740-25ba1b4bad2f_flux_1756081804.png,1,0.3721466064453125
test_151_e8b94026-bcfb-4c33-9fc0-b16c4059bdd6_flux_1756082381.png,2,0.31342613697052
test_152_abf02e4a-1da6-4ef8-81eb-9cf80c8a0599_flux_1756081990.png,1,0.3612595498561859
test_154_4ddb7436-9bb3-4927-8baa-11a223155c81_flux_1756081027.png,2,0.2549426555633545
test_156_876757c3-9b0d-47e6-98e5-407c3bac4d97_flux_1756082355.png,1,0.3393539786338806
test_160_6778ff4d-5a4a-42e1-97e2-4223dfe7cdb5_flux_1756080737.png,1,0.3084864914417267
test_162_a8470b81-6e53-4218-af7d-c5cbce7e56b3_flux_1756081320.png,4,0.2568644881248474
test_163_3c489e90-9354-4768-b986-190aefb5a69b_flux_1756082116.png,5,0.30819937586784363
test_164_ca746693-fcaa-4630-a54c-b39d9b115509_flux_1756082204.png,4,0.2580030858516693
test_165_e60bea87-4964-4f63-84e0-c12636cbfc57_flux_1756082351.png,2,0.2515413165092468
test_169_a1d47051-ac4e-4ce9-a8b7-a4fdac66a8f6_flux_1756080711.png,1,0.3401189148426056
test_170_95b5c7aa-4e08-4c83-be35-592ca7641c74_flux_1756082160.png,1,0.3049779236316681
test_171_4e231b0b-5e7a-4b32-ae66-ae9bcceb9cb1_flux_1756081093.png,3,0.3698379099369049
test_172_bcd5d6ee-9917-490a-8ffd-608787e55a3c_flux_1756080641.png,1,0.467056542634964
test_176_0e5d32ff-82ac-401a-9792-9858476bf79c_flux_1756081651.png,1,0.4505261778831482
test_178_be1f2734-dc04-4c6b-804b-00e1db331d9e_flux_1756082119.png,3,0.2766973078250885
test_180_d52b22d1-c85f-4310-8794-7c6c8f149a2a_flux_1756080833.png,1,0.4115551710128784
test_181_8c0f09a5-2a95-4bd6-a589-b5490f035645_flux_1756082145.png,2,0.35913485288619995
test_182_8f8920b8-da2d-4f24-aed6-7ee5913a8ec5_flux_1756081692.png,3,0.44982507824897766
test_184_ac46f52e-a8b0-4739-8d84-ba14990260c0_flux_1756082260.png,1,0.3277099132537842
test_186_cad8a786-ad0e-4763-9bfe-8813e0858ea8_flux_1756082130.png,1,0.3573180139064789
test_187_1399e237-dc3b-4c83-8102-83579b9ff1ba_flux_1756081309.png,2,0.31766560673713684
test_188_4aa4e312-19be-4e85-9874-7e1e2f5fb98f_flux_1756081034.png,1,0.255349338054657
test_189_39546bc8-7148-414d-8689-ede20573a238_flux_1756081477.png,1,0.29861849546432495
test_190_dec69432-999e-4dc0-aaae-7f3c107c0a81_flux_1756082038.png,2,0.35906121134757996
test_192_ef68a476-2189-4214-a798-96a076cf695f_flux_1756081393.png,3,0.45223137736320496
test_193_487d66e4-6d88-44b8-9140-5e088d2d1f63_flux_1756081774.png,2,0.33561572432518005
test_194_cf04d73a-7403-47c2-980a-7e225bc3342c_flux_1756081871.png,1,0.44447892904281616
test_195_6f2e26b5-6e73-4d08-bfb7-420e8f7d7b54_flux_1756082086.png,1,0.2535554766654968
test_197_62e234c5-36e6-4e2b-8e5f-476ea0fec6c1_flux_1756082023.png,2,0.351286917924881
test_198_2c772c3d-6918-450b-aa72-241a1064c407_flux_1756081986.png,1,0.38309165835380554
test_201_19164952-106d-48f3-98f8-fbccd4d7a092_flux_1756080822.png,1,0.37847310304641724
test_202_fe498f37-6989-4649-a4dd-5125a81682b1_flux_1756081426.png,4,0.3938915729522705
test_203_37224030-b198-4a06-aae6-267f31dabe36_flux_1756080615.png,1,0.48024091124534607
test_204_fa8ea711-948d-4db0-8324-a2f56ce9f3ab_flux_1756082388.png,1,0.3418034613132477
test_205_369cc86a-489f-436c-8be6-b48470777763_flux_1756080796.png,2,0.32476770877838135
test_208_b1058a32-ca2f-4a9c-9026-b1900d1b2de5_flux_1756080969.png,2,0.3784792721271515
test_209_233adda4-8346-4e07-8da3-c56f0abdff47_flux_1756081118.png,1,0.317056804895401
test_210_bec93fdc-a4e0-402f-b2a6-175f0a132889_flux_1756081808.png,1,0.36264321208000183
test_211_8a15dbc3-305f-41b8-a2c7-e134ee5b5d94_flux_1756081096.png,1,0.2949594259262085
test_212_ae290c91-c66d-4c2f-bab4-373a736bd6da_flux_1756081397.png,1,0.2594691514968872
test_213_14075113-1329-4dab-b88a-6370862a2f6b_flux_1756082249.png,1,0.4548616111278534
test_216_fd7faaf4-dbcf-4b8e-b1b5-55283f1faaf0_flux_1756080748.png,3,0.32746559381484985
test_219_acaf9026-047e-46ec-8eb3-1d65dbb91645_flux_1756081360.png,3,0.2694205641746521
test_221_3a7290b1-67df-4ccc-af79-ebca8fee4140_flux_1756081496.png,2,0.38284027576446533
test_225_60f9f6e2-1c88-440a-8661-e71ee844e7b6_flux_1756080778.png,4,0.2566118836402893
test_226_3d82a23c-730e-43fa-979f-70f9b814c2de_flux_1756082083.png,1,0.3151058554649353
test_228_85137c77-78c6-4b2b-b335-1735b0237e6f_flux_1756080858.png,1,0.31763872504234314
test_233_8e08e79b-9625-4538-9959-b369da71b5ad_flux_1756081618.png,1,0.2549739181995392
test_237_26358efc-a5c2-416c-b501-7a4a8b51ff7e_flux_1756081912.png,1,0.37193939089775085
test_239_2896fac1-b3b8-4050-9684-092ee406e293_flux_1756080689.png,1,0.2896685004234314
test_241_045ad3e2-b4ee-42ee-aec8-aaee1ee006eb_flux_1756081190.png,1,0.3926769196987152
test_242_30534e6e-1cac-41a9-8dbf-ffa7fbcf5b46_flux_1756082005.png,3,0.25312742590904236
test_246_33ce9fad-b0fa-49be-9c2d-d6d0c6702da6_flux_1756081849.png,2,0.26733577251434326
test_247_d250f18f-5d43-41fc-a53c-218cb0b4b1db_flux_1756081640.png,2,0.2550047039985657
test_248_bb402995-5b7b-4f49-a5d7-64dc87de2414_flux_1756081830.png,4,0.25376978516578674
test_254_59d6759c-82ed-4809-9ad6-0e0e9b8541ff_flux_1756081759.png,3,0.33607661724090576
test_256_409f191e-c1ac-4c07-b7f8-adf2a0bbe50a_flux_1756080586.png,2,0.27590376138687134
test_257_73efd583-66c7-4d9f-afa4-c5eb9412cfad_flux_1756082068.png,2,0.2658754587173462
test_258_3317f1ad-94e7-49c6-a2d3-671ccf7629b6_flux_1756082149.png,1,0.38690099120140076
test_259_ee837846-b1dc-40cd-874f-3379d9670240_flux_1756081488.png,4,0.3274799883365631
test_264_c8713a9b-2eec-4db0-a082-7f5d0aa6f4d0_flux_1756080829.png,1,0.33687472343444824
test_266_5c090397-01a5-41ef-8c1f-118d3ab255f6_flux_1756081800.png,3,0.3112289309501648
test_269_a5318d54-c313-4df2-ad0d-435c130bbb65_flux_1756081283.png,2,0.30469658970832825
test_274_6027b08d-a710-47c6-9587-ac68d509291a_flux_1756082366.png,3,0.26934465765953064
test_276_f672ac39-87af-436e-9c37-319dc0ba0648_flux_1756081346.png,2,0.2866029143333435
test_278_88521b7a-5e6b-4c83-847b-f468940cb68a_flux_1756081827.png,1,0.356037437915802
test_279_909f1e9f-7f77-4478-bcfc-7f096159a909_flux_1756081585.png,4,0.2569432258605957
test_282_5d7b8571-0345-4968-a038-9fc2dc6c8816_flux_1756081744.png,1,0.4710979759693146
test_285_dd8afefe-3d2f-4957-96ab-3f40110ead15_flux_1756081853.png,1,0.41144895553588867
test_290_e898a2d1-01f5-4175-9683-7c0638167238_flux_1756081379.png,1,0.3099011778831482
test_293_02de1ef0-1130-473d-9d2a-425b231ebdd2_flux_1756080597.png,1,0.28289303183555603
test_296_71830ee1-d6d2-4f72-80d6-a0038c7e8895_flux_1756082056.png,1,0.26296237111091614
test_300_679ef796-2587-4c56-8975-e1637d994c7d_flux_1756081603.png,10,0.2749537229537964
test_303_50f7ae87-b79b-442f-be02-1bc087fb5f94_flux_1756081946.png,2,0.2557466924190521
test_304_ae651cd6-6639-4494-b33b-713c9b578413_flux_1756081182.png,3,0.2533138692378998
test_307_94cbc29f-e043-4ba9-a260-c38c0636c1b9_flux_1756081541.png,1,0.37566450238227844
test_311_aa9ffe78-6b4e-41ff-8795-400965a68db9_flux_1756082358.png,2,0.330536812543869
test_315_f4db1868-0236-4ceb-9acb-41780f6520bd_flux_1756081882.png,1,0.31198766827583313
test_317_92a198ae-2614-4bb3-8d96-b4a37350acf9_flux_1756081856.png,1,0.3242413401603699
test_319_3d5bb8a4-ec0d-4c0d-a1b7-008e868c84fe_flux_1756081437.png,2,0.3596329391002655
test_320_39ce4cdd-2d5b-4e9a-b4f5-de193027cb14_flux_1756080958.png,4,0.27240440249443054
test_321_a8214d9d-e0eb-4444-b7d7-03b9ce3d28a8_flux_1756081140.png,12,0.25251445174217224
test_323_6622359c-2139-4ad6-9627-94466bd00f81_flux_1756080703.png,1,0.25299715995788574
test_324_bace5448-ac47-470e-a18b-260bf454a709_flux_1756081860.png,2,0.2665443420410156
test_326_63bf1643-6317-4326-81dc-61e29fbb2a87_flux_1756081474.png,3,0.26700860261917114
test_328_8f2d45c0-993e-4f13-991b-69923747b8f1_flux_1756082090.png,1,0.27127987146377563
test_329_2fba9b3d-ec7b-473b-a6dd-a60a1f05c512_flux_1756081878.png,1,0.32820868492126465
test_331_0fde6ff6-3b80-4f72-8e87-439434726818_flux_1756081703.png,1,0.47271236777305603
test_337_edb73a6c-12d8-4e33-b171-3887184aa59c_flux_1756080770.png,1,0.4634385108947754
test_338_fed56918-760d-4043-8fb0-5d0e4be6414b_flux_1756080887.png,1,0.2537427544593811
test_339_f97a400e-c863-4c29-a19f-a38fec5ba0aa_flux_1756081411.png,1,0.4894251525402069
test_340_09316c29-0615-4cca-8b43-6cf62da1e93d_flux_1756082027.png,3,0.3310060203075409
test_341_aa5b6afc-b7e3-4e2d-a60e-f35c2ed985d0_flux_1756082012.png,1,0.3952138423919678
test_342_e3f622bc-1177-4fe1-a364-4c03fb4eda29_flux_1756080973.png,2,0.3559984266757965
test_344_a1065c87-a68e-4bec-b69f-796538492c42_flux_1756081045.png,1,0.40595242381095886
test_348_1719426f-a7f4-46ed-b3bb-6706a023fa73_flux_1756081129.png,2,0.2617153227329254
test_350_cecca765-a130-4059-82b1-1e59558135c4_flux_1756081677.png,2,0.31767499446868896
test_353_992a29ee-6b1f-4d89-a858-c30b960d9fbe_flux_1756080843.png,2,0.2669888734817505
test_355_f39a2f29-eb75-4c4d-94f7-21e1832b3855_flux_1756080840.png,1,0.4786066710948944
test_357_7d46d683-633e-4352-b980-54b64a6397ca_flux_1756081997.png,1,0.2787705659866333
test_358_9720ac4c-caee-49aa-a1cb-b06b664d0290_flux_1756080818.png,1,0.30195823311805725
test_359_6abe58c0-b9b3-4a14-a9f5-5b4427887010_flux_1756082123.png,1,0.39870578050613403
test_362_aacc173f-b6c4-49bf-9d56-1321841f14f4_flux_1756082377.png,1,0.29613426327705383
test_365_73d7ac07-5882-49fa-a847-61b31981e8b2_flux_1756081242.png,3,0.2542230784893036
test_366_692452cd-791f-458a-9cef-e171ea283dd3_flux_1756081811.png,1,0.3015575408935547
test_367_2c737ebd-04e9-4436-81e9-36fe55daeef6_flux_1756080696.png,1,0.3091336786746979
test_368_883256be-f239-4d65-9723-dd00caa6f1c0_flux_1756081133.png,1,0.299102783203125
test_370_4e2b3b1b-a859-48b6-a417-aab9a7b03ed3_flux_1756082060.png,5,0.28336939215660095
test_373_d313d064-f37f-447e-a380-aeac7556015e_flux_1756080593.png,2,0.29973775148391724
test_374_79c68f67-c590-49e7-942e-70e6877b4e7f_flux_1756082019.png,1,0.49983763694763184
test_376_d6c3a314-1d4c-4138-bfa3-16925de89d84_flux_1756080947.png,1,0.4944516718387604
test_377_52b07367-70e1-4b7b-9c66-763020535df4_flux_1756081382.png,6,0.26179933547973633
test_378_555d424f-c67a-4e09-8699-ffcf17a1646d_flux_1756081503.png,1,0.38066160678863525
test_380_6cef3b65-83c7-4564-872a-4e5b8e0d3fbb_flux_1756082311.png,1,0.34221455454826355
test_382_ecf263d6-d3b7-45f7-b846-f1f2576b53bd_flux_1756081673.png,1,0.4081292152404785
test_384_dabb6a79-bf18-415f-9bcc-638125b06167_flux_1756080951.png,1,0.28437313437461853
test_393_aff4e163-c779-4dc9-9987-dc7b8481250e_flux_1756082245.png,1,0.4734557271003723
test_395_5e807065-daea-4623-9c3a-0af14d404bc7_flux_1756082163.png,3,0.2796933948993683
test_396_85eaf701-259c-4a94-ae15-4d2ffff29e2a_flux_1756080741.png,1,0.4076458513736725
test_397_94377beb-0cc0-4436-ade8-75fba9d89ad4_flux_1756081107.png,2,0.2500731348991394
test_401_dcc9d39b-deea-4ada-a725-038a281318e1_flux_1756081031.png,7,0.2714870274066925
test_403_cd9a5b8d-e9c0-4714-81c5-e9dd8ad19301_flux_1756080685.png,1,0.3587632179260254
test_404_c19dd6ae-4240-480a-8e93-a154d99db358_flux_1756080909.png,1,0.46665525436401367
test_405_09996aab-4e48-4869-b0a7-6e985b6f242c_flux_1756080763.png,6,0.25616127252578735
test_410_d25f3699-1121-4ea1-be2e-0bb210bde1b6_flux_1756081078.png,1,0.4140474796295166
test_412_e1cfcd93-783c-46ae-ad22-4c056836d4bd_flux_1756081009.png,2,0.2733333706855774
test_413_423c806f-670c-4f92-ba8f-7cac8cb974a7_flux_1756080932.png,4,0.2666855752468109
test_414_46d344d9-4453-4b8c-9cc3-a0dc1b228777_flux_1756080623.png,1,0.4330926537513733
test_421_09ff73e4-46a9-472c-a2ab-b6effb256d93_flux_1756081607.png,2,0.296222060918808
test_422_16828bab-2ebe-43d9-8a57-2b7ffb4726c2_flux_1756082016.png,8,0.25774136185646057
test_424_627ca3b1-9216-4837-8d80-f897046756b6_flux_1756081444.png,1,0.2949751019477844
test_430_cd92a9dd-84e7-452e-9d3d-119ac32698b8_flux_1756082192.png,2,0.2562592923641205
test_431_5d3aaa44-a17e-48f3-9347-d69e035ce565_flux_1756081056.png,1,0.26107004284858704
test_433_ba84556e-d305-4d85-b067-e99dfe5584f9_flux_1756081227.png,7,0.25107279419898987
test_436_2ad68627-9e80-4f4a-81b9-99781e20ebf0_flux_1756081053.png,4,0.31572434306144714
test_439_64257712-4ebc-4d56-966d-9230c4700e9b_flux_1756081430.png,8,0.25197580456733704
test_441_d7788d8e-ad7f-458e-9469-b47418cac104_flux_1756082329.png,3,0.3524182140827179
test_443_5c586ef2-ffa6-4887-9bf1-e7846279be01_flux_1756081013.png,2,0.3564664423465729
test_445_4235b8e5-9ca4-45be-a9bf-be6f63faf199_flux_1756082322.png,6,0.2510981857776642
test_446_52ad2768-36d4-4c08-9714-a162f55aa993_flux_1756080902.png,3,0.26813143491744995
test_450_ada89a1f-b97e-44cb-b78e-dd8e37fcd077_flux_1756080928.png,2,0.35940828919410706
test_453_b5191b49-78c5-4bbf-b1fe-40746a79d9b0_flux_1756082134.png,1,0.3933936655521393
test_455_28d30207-2b45-43a3-be73-76d63963b5fa_flux_1756080659.png,1,0.48837485909461975
test_456_2f290367-616e-4e03-966a-513412a3a74c_flux_1756080917.png,1,0.3679264187812805
test_457_59d80b21-0287-48a0-a82e-71ca2379c423_flux_1756081789.png,1,0.4649907648563385
test_460_9c15e39c-311e-4842-9f82-01596bd841f5_flux_1756081680.png,5,0.250908225774765
test_461_7018587e-4a61-4913-8a4c-66e1d49ba5bf_flux_1756082222.png,2,0.3853438198566437
test_462_3f27c42d-a586-410b-ab2b-25410749f56f_flux_1756082263.png,2,0.3354090750217438
test_465_e1111b8a-4c41-4d6b-8f58-9f93a889bd0e_flux_1756081170.png,1,0.3330738842487335
test_466_bc830547-5294-4cbf-804d-f688addeb0a1_flux_1756081335.png,3,0.3350244164466858
test_469_5988118d-f279-4dae-8880-f2065d45f302_flux_1756080725.png,7,0.2521243989467621
test_471_e63c11ef-6b24-4929-9d7d-ed9623efba47_flux_1756081349.png,2,0.30320245027542114
test_472_9fd6c8d0-a4f3-4314-9755-b6495c925dcb_flux_1756081178.png,1,0.4791388213634491
test_473_bdbf38cd-1d1a-4f0b-837e-bf103525cb92_flux_1756081234.png,1,0.3381057381629944
test_474_19f04d49-8ec6-4809-afb2-35bee8629828_flux_1756082127.png,6,0.261756032705307
test_478_45a9a7cf-1d09-4845-be75-a679df9a3011_flux_1756081669.png,2,0.3375557065010071
test_479_54d104ed-4720-4d96-b2a3-e381d6f1c341_flux_1756081238.png,1,0.3309771716594696
test_482_71497659-2a59-4b4d-a347-35dced0d1691_flux_1756082152.png,1,0.39496657252311707
test_484_85a25527-eba9-4dd9-a646-cda4aadf355a_flux_1756082278.png,2,0.331108957529068
test_485_fbb708e1-055c-44d4-a143-df9c2ae996f6_flux_1756081567.png,2,0.28104329109191895
test_487_34802bbe-e820-4489-9f8d-015eb9118cb5_flux_1756081115.png,1,0.4578871428966522
test_490_19a1243b-f2e9-4800-aae4-21f4319a2a2c_flux_1756081294.png,1,0.25068172812461853
test_493_c12329ff-9e8e-422a-8053-f2e7d1ace4df_flux_1756081155.png,5,0.27799543738365173
test_494_6e96d50c-2aac-4199-a85b-7c2d9a2062f0_flux_1756081666.png,2,0.31222090125083923
test_495_3627fa88-b15d-45c9-a052-a0476fb592b8_flux_1756080700.png,1,0.4757453203201294
test_496_ad8deba2-2720-4c4d-91a0-b614f2ece368_flux_1756081684.png,1,0.3288314938545227
test_497_892cd7a3-0556-445c-bb0e-78bdd7142568_flux_1756079725.png,3,0.267821729183197
test_498_ebae7f1b-88fa-43ae-84be-ef3ff81b3730_flux_1756079780.png,1,0.32110825181007385
test_499_81bc87da-c4ce-4f91-9d40-cc26d36a0634_flux_1756079472.png,1,0.4251941740512848
test_505_f1b9be00-79e1-46bb-98c1-224774cf71a4_flux_1756080368.png,3,0.2739076018333435
test_507_9a748eee-1452-479a-ac6f-b3dd545296fa_flux_1756078797.png,5,0.3127285838127136
test_510_51953155-3557-4d6d-af5d-f6a6af055788_flux_1756079902.png,3,0.30509164929389954
test_511_af1b8a78-6fc7-4dcd-8c35-1673362479b5_flux_1756080018.png,2,0.26750627160072327
test_513_50218e15-3da1-49a0-846f-c327e27150ee_flux_1756079626.png,2,0.27542680501937866
test_514_6b309976-6e1b-458b-994a-4e3ba37b01ea_flux_1756079333.png,3,0.27994784712791443
test_518_97b1b058-1af6-41be-b3e8-00703b916554_flux_1756078914.png,2,0.3444993197917938
test_521_1ef6741e-0384-4404-b584-864f2548e621_flux_1756080313.png,2,0.26103293895721436
test_522_8ac446df-c2eb-4779-93b4-a54856f8daa7_flux_1756079171.png,1,0.3940836787223816
test_524_1f0d222d-a03f-4e5f-9c4f-bf4a5d7c676e_flux_1756078669.png,2,0.28341740369796753
test_525_a2a3f4bd-b1b5-41ee-9628-d5a69ca7aa60_flux_1756079555.png,2,0.3672381341457367
test_527_a333fd63-6b49-4297-ad57-0431270bf21d_flux_1756079064.png,1,0.2967607378959656
test_528_076ecd94-ec78-4ebb-9b5f-7dc08e2632bf_flux_1756079924.png,2,0.25954824686050415
test_530_62fbe429-e6cb-4b9a-a250-a97a16bf0770_flux_1756078951.png,2,0.26649633049964905
test_532_8ddb0d85-64a3-4bab-984e-caa44883eace_flux_1756078665.png,3,0.28720802068710327
test_533_87758f95-6dc9-48fd-a043-c9f87a548146_flux_1756079465.png,1,0.4585894048213959
test_535_5fbdc37f-e4db-40f4-b30f-cab2414403fd_flux_1756079116.png,5,0.3033677935600281
test_536_88cf440e-9242-4ff7-b944-8c4ad7fdd528_flux_1756079506.png,1,0.49788835644721985
test_539_312b9b6e-166a-45e8-983c-2d02138ac742_flux_1756078921.png,1,0.47157683968544006
test_541_8dd84468-ef94-4e29-893d-5af92c076605_flux_1756079533.png,2,0.30111172795295715
test_543_a634a7b0-ec06-4d76-8064-f1eb6d285f80_flux_1756080353.png,4,0.2550750970840454
test_545_4aadfb91-b53e-4537-9458-a0e10e352929_flux_1756079086.png,1,0.36330246925354004
test_556_74434695-29bb-46a0-8241-f620705f76eb_flux_1756078723.png,3,0.28042641282081604
test_557_26a18337-668f-4bf1-a97d-005b62c12933_flux_1756079932.png,1,0.3628928065299988
test_560_ccd37987-db54-4763-a3a0-2d1217437c61_flux_1756078771.png,1,0.2937317192554474
test_561_67cda039-8e60-4586-b226-0c6c205d0412_flux_1756080401.png,2,0.26195308566093445
test_563_b3966b0b-f069-4b42-abcf-e3bdfaf5604d_flux_1756080290.png,2,0.35332614183425903
test_564_377a278a-2196-4f20-a12d-d91fe6e48c40_flux_1756079803.png,1,0.28291797637939453
test_567_8deed114-0e05-4ff9-9934-6059c305510d_flux_1756079887.png,2,0.2911771535873413
